"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5","pDat","cas"
3,-2,-5,-4,10,0.8,0.005,0.001,3.0224043594,-1.9824421492,-4.9212453528,-4.3619656313,10.1407506605,0.7623487293,0.0066623432,0.0017553062,0.0015001304,5.696e-07,3.102e-07,-0.0015381482,-0.0004734226,-0.0029211331,-0.0200011132,-0.028506812,270,270
3,-2,-5,-4,10,0.8,0.005,0.001,2.9787915327,-1.9785759761,-4.9782205941,-4.1754669809,10.2689554442,0.7904944847,0.0069594753,0.0020674636,0.0012683659,6.033e-07,2.735e-07,-0.0016128392,-0.0005540111,-0.003217983,-0.0191548738,-0.0330819431,270,270
3,-2,-5,-4,10,0.8,0.005,0.001,2.9578686103,-2.0047118119,-4.8918160793,-4.0304396802,9.9818226523,0.8094648002,0.005948704,0.0017647943,0.0010753318,3.99e-07,1.47e-07,-0.0011558069,-0.0004513704,-0.0026688121,-0.0143429997,-0.0253990441,270,270
3,-2,-5,-4,10,0.8,0.005,0.001,2.9414723167,-1.9187807887,-5.2124452288,-3.9813528465,10.1859793986,0.8435036974,0.0036629875,0.0002952447,0.0009049712,1.7e-07,1.237e-07,-0.0009227298,-0.0002973426,-0.0016351708,-0.0106491849,-0.0167781461,270,270
3,-2,-5,-4,10,0.8,0.005,0.001,2.9517257909,-1.9660508719,-5.1256693292,-3.936231791,10.1921606023,0.7839439932,0.0039509101,0.0005515712,0.0013339329,2.012e-07,1.687e-07,-0.0007666543,-0.0002874023,-0.0016123802,-0.0102128687,-0.0175006885,270,270
3,-2,-5,-4,10,0.8,0.005,0.001,2.9940907266,-1.9818665612,-5.1482387831,-3.8425762836,10.2655168727,0.8099050762,0.0042958331,0.001051177,0.0011234564,2.145e-07,9.83e-08,-0.0009628298,-0.0003176973,-0.0017664349,-0.0109074222,-0.0173217861,270,270
3,-2,-5,-4,10,0.8,0.005,0.001,2.9788727753,-1.9713324123,-5.0964917809,-3.9628559236,10.0358956674,0.7476014887,0.0055200733,0.0011296107,0.0016359397,3.891e-07,3.26e-07,-0.0010700872,-0.0003627367,-0.0022492576,-0.0149639514,-0.0250814285,270,270
3,-2,-5,-4,10,0.8,0.005,0.001,2.9423504117,-1.9918297047,-5.1579963118,-3.6186296725,10.2470705683,0.8312972104,0.0049317522,0.0001592786,0.0008883545,2.972e-07,2.301e-07,-0.0010513486,-0.0003407548,-0.0020497135,-0.0134882532,-0.0197356815,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9915627045,-1.9773803466,-5.0462391844,-4.0422696842,10.1163091634,0.8146761656,0.004481572,0.0003750781,0.0011265176,2.711e-07,1.986e-07,-0.0010846014,-0.0003198485,-0.0018389631,-0.0138500039,-0.0185668637,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.078476504,-2.0477763688,-4.8237638009,-4.24917765,9.7760652496,0.807689288,0.0043568854,0.0005043832,0.0012062575,2.614e-07,1.746e-07,-0.0010983391,-0.0003433229,-0.0020592004,-0.0131733638,-0.0204652154,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9123016053,-1.9852349772,-4.9004737456,-3.9445159071,9.6260647891,0.8400900698,0.0049350212,0.0011011787,0.0008710638,2.908e-07,1.423e-07,-0.0009700168,-0.0003246225,-0.0021427408,-0.012618237,-0.0216263929,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.1419194687,-2.0715910933,-4.7888345771,-4.3788048866,10.0332374926,0.844008308,0.0046051529,0.0004882416,0.0008740201,2.89e-07,1.934e-07,-0.0012853881,-0.0004147978,-0.0023749641,-0.0154610859,-0.0228256393,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9549933776,-1.9795247643,-4.9967621876,-3.9280149558,9.8655574317,0.7815731482,0.0045361386,0.0008730721,0.0013333459,2.707e-07,1.691e-07,-0.0009997468,-0.0003319008,-0.0017786164,-0.0120470416,-0.0196307528,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.1479972594,-2.0056664836,-5.0749914386,-4.4934801755,10.6035292811,0.7857825862,0.0041136403,0.0006142364,0.0013645646,2.313e-07,1.641e-07,-0.0010587037,-0.0003338352,-0.0019582554,-0.0137071923,-0.0205184508,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9367398122,-1.9675163738,-5.0269681562,-3.9570195774,9.8922935698,0.8379934403,0.0044532565,-0.0001635811,0.0009148067,2.297e-07,2.235e-07,-0.0011147275,-0.000374139,-0.002228305,-0.0125863562,-0.0191440977,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9777201891,-2.0039411885,-5.0871313991,-3.6640923568,9.7151289578,0.8170534265,0.0055155153,0.0016484115,0.0010102872,3.361e-07,1.129e-07,-0.001060377,-0.0004234663,-0.0021897829,-0.0131490399,-0.0247938732,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.8451691269,-1.9443413142,-5.1361695788,-3.5305647027,9.7194531305,0.795576285,0.00465317,0.0006418701,0.0012567448,2.777e-07,2.093e-07,-0.0010211977,-0.0002924326,-0.0017818178,-0.0129217568,-0.0178547409,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9585391699,-1.9871059467,-5.032223151,-3.9228533944,10.2162874394,0.7247724763,0.0057067038,0.0011214427,0.0017943858,4.316e-07,3.13e-07,-0.0012623448,-0.0004133878,-0.0026197213,-0.0160231205,-0.0257052749,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.1405856467,-2.083531126,-4.8024191044,-4.422323976,10.1524241384,0.7941307205,0.0051347585,0.0010815975,0.001240186,3.364e-07,1.979e-07,-0.0012377723,-0.0003949952,-0.002473134,-0.0152349127,-0.0247841088,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0213176351,-2.0145407555,-5.014153563,-3.9462328546,9.7851994262,0.7765213802,0.0039219507,0.0006807211,0.001383011,1.951e-07,1.455e-07,-0.0008285839,-0.0002755683,-0.0016553961,-0.0109131047,-0.0173086873,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9372249885,-1.9173589611,-5.2209800009,-4.0153965051,10.5071426007,0.7813253459,0.0050905975,0.0012535653,0.0013457795,3.34e-07,1.59e-07,-0.0011060521,-0.0004330694,-0.0025216546,-0.013382322,-0.0306195458,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0795865056,-2.0194143485,-5.0241661398,-4.0856649287,9.9208744647,0.815556351,0.0044147291,0.0006291727,0.0010996034,2.585e-07,1.835e-07,-0.0009775814,-0.0003234785,-0.0018764536,-0.0126083349,-0.0216694753,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0134955076,-2.0197818711,-4.9454048456,-4.0453864435,9.9257347921,0.8127519004,0.005482783,0.0012079028,0.0011068224,4.052e-07,2.156e-07,-0.0012362417,-0.0004690216,-0.0025680261,-0.0152149106,-0.0238839303,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0390601921,-1.9975636587,-5.0186155078,-4.1783854025,10.0735106752,0.7860258205,0.0055206922,0.0015090736,0.001274652,3.981e-07,1.883e-07,-0.0011230884,-0.0004396482,-0.0024702469,-0.0139427878,-0.0280480891,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9951680929,-1.9990928272,-4.906729626,-4.0589059104,9.5657505216,0.794166224,0.0052631146,0.0010499169,0.001235229,3.76e-07,2.357e-07,-0.0011659706,-0.0004090136,-0.0023607631,-0.0141594668,-0.0241481844,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0277171898,-1.9649160512,-5.071719236,-4.307577883,10.2233009545,0.8029859722,0.0050324967,0.0012506552,0.001138652,3.042e-07,1.46e-07,-0.0011188067,-0.0003961301,-0.0021315258,-0.012708065,-0.0221476257,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.005389109,-1.9592417701,-5.0377377509,-4.3243644535,10.0657166994,0.7912974,0.0048812598,0.0008228257,0.0014116226,4.024e-07,1.407e-07,-0.0011179985,-0.0003901144,-0.0021920068,-0.0139903661,-0.0237100195,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0584693629,-1.985267493,-5.0064917631,-4.436266655,10.5731237586,0.810883204,0.0042380387,0.0006819543,0.0010985508,2.334e-07,1.609e-07,-0.0008653285,-0.0003371846,-0.0019201646,-0.0122011937,-0.020989439,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9683485737,-1.9628592534,-5.0595086878,-4.1026791653,10.188517381,0.7814161299,0.0049403703,0.0016328795,0.0012044165,2.582e-07,9.78e-08,-0.0010030525,-0.0003408169,-0.0021156658,-0.012736682,-0.022891623,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0848351992,-2.0440692892,-4.982515355,-4.1172867566,10.3817019668,0.7607086624,0.0051999735,0.0013312198,0.0014491371,3.373e-07,1.913e-07,-0.0010999561,-0.0003612865,-0.0021016591,-0.0151928101,-0.023269583,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.8672630932,-1.9268028465,-5.046817444,-3.8635187848,9.691305571,0.7303707553,0.0042072745,0.0009859187,0.0017634871,2.209e-07,1.266e-07,-0.0008857005,-0.0003204853,-0.001912527,-0.0103372342,-0.0200527746,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9676979397,-1.9893629555,-5.1043292218,-3.8726730316,10.2492312782,0.8076597078,0.0043797714,0.0006344089,0.0011480785,2.467e-07,1.762e-07,-0.0010334547,-0.0003049007,-0.0019373034,-0.0134313779,-0.021002942,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0695526032,-2.01781576,-5.0256161857,-4.07741689,10.1090651965,0.8127935498,0.0049066247,0.0011616081,0.0010878468,2.931e-07,1.361e-07,-0.0011634978,-0.000369867,-0.0022631669,-0.0138228649,-0.027456269,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9661769172,-1.9517965584,-5.0946977543,-4.0861781493,10.2448222735,0.7847838347,0.005213341,0.0008843339,0.0012695243,3.335e-07,2.413e-07,-0.0011188988,-0.0003585102,-0.002023209,-0.0140870824,-0.0215018779,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.1005475769,-2.0419972812,-4.9879010479,-4.1588630487,10.1235489073,0.7915678425,0.0050053947,0.0011078698,0.0012441615,3.064e-07,1.8e-07,-0.0012868179,-0.000426581,-0.0025298233,-0.0140135538,-0.0268069253,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9046296969,-1.9741189117,-5.0573848493,-3.7350184238,9.8083424593,0.7820772237,0.0054805373,0.0014972283,0.0012563072,3.652e-07,1.827e-07,-0.0012238444,-0.0003949832,-0.0023521619,-0.0143747466,-0.0274695632,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,2.9897596683,-1.9764316924,-5.0163611927,-4.1897449105,10.0353248453,0.7703829049,0.0046357021,0.0008652618,0.0014200726,2.648e-07,1.907e-07,-0.0010648796,-0.0003275254,-0.0019940297,-0.0136660137,-0.0200017436,280,280
3,-2,-5,-4,10,0.8,0.005,0.001,3.0245779178,-1.9948206291,-5.1110567478,-3.9377089504,10.1496510694,0.804572253,0.0051838512,0.001291553,0.001106147,3.286e-07,1.709e-07,-0.0011933087,-0.0004497973,-0.0023723799,-0.0133681896,-0.0262021941,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9940059621,-1.9972285765,-5.0776910241,-3.9704946672,10.357528891,0.8047865867,0.0051848944,0.0010387256,0.0010855747,3.368e-07,2.064e-07,-0.0011066038,-0.0003720568,-0.002419824,-0.0135672344,-0.0249601262,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.1463091324,-2.0204133444,-4.936351418,-4.6498461525,10.3096448587,0.8448535472,0.0046795691,0.0005485543,0.0008594567,2.638e-07,1.777e-07,-0.0012371223,-0.0003799913,-0.0022922102,-0.0144878273,-0.0217035822,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0558089126,-2.0365389496,-4.8405884292,-4.226114828,9.7129580538,0.8477970471,0.0042086036,0.0006817222,0.0008509534,2.255e-07,1.26e-07,-0.0010050033,-0.0003666297,-0.0021362052,-0.0111155914,-0.0204766956,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.954436068,-1.9720353491,-5.0266647764,-4.0229103952,10.2035435489,0.8236125879,0.0053126921,0.0015451635,0.0009216918,3.177e-07,1.27e-07,-0.001122559,-0.0004125778,-0.0023406201,-0.013228103,-0.0241762381,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0676099394,-1.9937079907,-4.94648059,-4.4379186646,10.155493664,0.8001175094,0.004936809,0.0006059996,0.0011613847,3.035e-07,2.381e-07,-0.0012111013,-0.0003591147,-0.0022746054,-0.0158107342,-0.0221395491,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0360546297,-2.0187217426,-4.8989401447,-4.1652058882,9.9792705926,0.8078375245,0.0047669244,0.0008621199,0.0010197132,2.457e-07,1.511e-07,-0.001208538,-0.000374749,-0.0021555572,-0.0128928975,-0.02094336,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0754030105,-2.0450651658,-4.9367792231,-4.019699368,9.6228101931,0.85230187,0.0045706166,0.0005902963,0.0007899332,2.532e-07,1.559e-07,-0.0010165996,-0.0003414117,-0.0019912609,-0.0125777335,-0.0198044939,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0005347629,-2.0481459983,-4.9087334938,-3.7757768226,9.8785749695,0.7170510251,0.0054757133,0.0014046371,0.0017949724,3.772e-07,2.064e-07,-0.0011860981,-0.0003960971,-0.002327536,-0.0136589987,-0.0218960603,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9385739116,-1.9747801069,-4.9865109314,-4.1252337472,10.1120738078,0.8229921022,0.0049616055,0.0011194881,0.0009309432,2.744e-07,1.382e-07,-0.000938619,-0.0003458066,-0.0021610232,-0.0113127281,-0.0246231477,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9931215388,-1.9930679669,-5.061093517,-3.7402186848,9.6454282275,0.8073278608,0.0046984529,0.0004724734,0.0011103339,2.75e-07,2.127e-07,-0.0009708613,-0.0003059156,-0.0017825972,-0.0126094621,-0.0188216737,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9253016588,-1.9822406266,-4.9212432386,-3.8739294493,9.4467556621,0.8382101355,0.0043294666,0.0005251392,0.0008778365,2.346e-07,1.624e-07,-0.0008696186,-0.0002735002,-0.0015797083,-0.0111173704,-0.0161914159,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.1045864837,-1.9793860416,-5.0388964355,-4.6101705466,10.4747263452,0.7637623765,0.0038663515,0.000562846,0.0014880789,1.881e-07,1.557e-07,-0.001125811,-0.0003671672,-0.0020117664,-0.0124064391,-0.019577662,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0244000384,-2.0460242408,-4.8136170483,-3.9172267646,9.3992508222,0.7999128679,0.0046062456,0.0006811699,0.0012107806,2.85e-07,1.851e-07,-0.001058931,-0.0003540542,-0.0021274774,-0.0132872238,-0.0240671349,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0365543268,-2.09810083,-4.7434646915,-3.879467084,9.7663893581,0.7339262277,0.0055413796,0.0012619928,0.0016984367,4.175e-07,2.677e-07,-0.0010880664,-0.0003953775,-0.0024332743,-0.0139368276,-0.026463349,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9028184811,-1.9269675358,-5.23120978,-3.6469175262,10.1612673675,0.8120638418,0.0053830973,0.0010987775,0.0009427265,3.315e-07,1.908e-07,-0.0011095242,-0.0003949658,-0.002156999,-0.0128696634,-0.0217100584,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0002570902,-2.0461673484,-4.9642488343,-3.5881311906,9.475011649,0.8408749034,0.0049520719,0.0003987708,0.0008932521,3.444e-07,2.304e-07,-0.000970535,-0.0003523778,-0.0019785716,-0.0121557916,-0.0210241457,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0172889017,-1.9856965154,-5.0895343883,-4.1382988067,10.392839611,0.7362988887,0.0045309612,0.0011484401,0.0016471402,2.559e-07,1.686e-07,-0.0010533685,-0.0002992226,-0.0018104606,-0.0133632837,-0.0194616326,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0133687741,-1.9902672447,-5.0447232385,-4.0393497085,10.0102326006,0.7597280224,0.0052021678,0.0012508534,0.0014864772,3.584e-07,2.112e-07,-0.0010699591,-0.0003751369,-0.0020634003,-0.0137037161,-0.0249299487,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0612303461,-2.0826742245,-4.7891576233,-3.977475404,9.5653443936,0.7895281336,0.0054302207,0.0015068906,0.0011759136,3.446e-07,1.512e-07,-0.0010324397,-0.0003634696,-0.002001313,-0.0128176792,-0.020656391,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.031754803,-2.002393132,-5.0644712439,-4.0509071444,10.1141311642,0.8330874613,0.0046469133,0.0005714152,0.0009189732,2.56e-07,1.812e-07,-0.0010097434,-0.000311748,-0.0017309224,-0.0131546134,-0.0214032353,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9830560244,-1.984659552,-5.0601323602,-3.9167688169,9.9626405245,0.8211577354,0.0043729941,0.0005074129,0.0009807104,2.309e-07,1.699e-07,-0.0008450033,-0.0003064263,-0.0018386532,-0.0113862982,-0.0186668944,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0416722871,-1.9926778895,-5.0314095625,-4.3516163732,10.6321889232,0.792898025,0.005834355,0.0016222743,0.0011841389,4.161e-07,1.993e-07,-0.0012439231,-0.0004487732,-0.0025043659,-0.0162395922,-0.0323127878,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9590927663,-2.0119933323,-4.9538159318,-3.8590398327,9.7896348543,0.8359137697,0.0049190279,0.000631847,0.0008811021,2.939e-07,1.935e-07,-0.0011129011,-0.0003234554,-0.001867997,-0.0138605723,-0.0195567596,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.1137950333,-2.0668213113,-4.9441755686,-4.1079411167,10.2532965415,0.7999077685,0.0058948824,0.0018321916,0.0010735018,3.757e-07,1.413e-07,-0.0011947956,-0.0004344921,-0.0023129639,-0.0159111396,-0.0270017223,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9933734196,-2.030946247,-5.0071790412,-3.6827910006,9.6151692301,0.8339501868,0.0052252495,0.0015591537,0.0008548723,3.011e-07,1.188e-07,-0.0012581026,-0.0004103896,-0.002312082,-0.0127234437,-0.0209579407,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0849794066,-2.0497856768,-4.8537389109,-4.2131537268,10.0726449807,0.8077085751,0.0043603693,0.0005002302,0.0011180605,2.367e-07,1.838e-07,-0.0011070645,-0.0003247714,-0.0019760891,-0.0136771563,-0.0199678221,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.1180043704,-2.0454883117,-4.9791128344,-4.1404170779,9.9739402436,0.85389079,0.0054047286,0.0012036374,0.0007434359,3.279e-07,1.709e-07,-0.0012040857,-0.0004015784,-0.0023143686,-0.015317651,-0.0257699266,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,3.0759167008,-2.0195561029,-5.0751004949,-4.0679886052,10.0876382859,0.8192804212,0.004621807,0.0002129013,0.0010636489,2.773e-07,2.335e-07,-0.0011414648,-0.0003801217,-0.0022003224,-0.0133338904,-0.0235562505,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.8964761586,-1.957199345,-5.1191947369,-3.6127297551,9.7651645458,0.8076002496,0.0055611509,0.0015728808,0.0010206844,3.25e-07,1.281e-07,-0.0010808945,-0.0003944753,-0.0024157162,-0.0119650802,-0.0225888573,290,290
3,-2,-5,-4,10,0.8,0.005,0.001,2.9987232247,-1.9833708443,-5.0007236905,-4.0729359488,9.969286309,0.8358701827,0.0048077468,0.0008963182,0.0007643906,2.39e-07,1.368e-07,-0.0009491095,-0.0003053673,-0.0017358123,-0.0115483186,-0.017584703,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.099210253,-2.0402703436,-4.8452786239,-4.3512227549,9.8636744041,0.831301772,0.0047026243,0.0006494634,0.0008760192,2.386e-07,1.66e-07,-0.0010166199,-0.0003287072,-0.0017713822,-0.0131926025,-0.0178065007,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.9712858386,-2.008485687,-4.9975050921,-3.8033374272,9.8721809189,0.8432600084,0.0047795866,0.0003911778,0.0008096654,2.686e-07,1.832e-07,-0.0010422317,-0.0003020647,-0.0018211038,-0.0124488086,-0.0174305853,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.953134659,-1.9911094953,-4.9653238422,-3.8767611053,9.5993243358,0.7770689501,0.0056674451,0.0016410218,0.0011863721,3.413e-07,1.446e-07,-0.0009880521,-0.000364886,-0.0020015518,-0.0116849748,-0.0209162697,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.0910298359,-2.0052205968,-4.9447396521,-4.4273417089,10.2488954599,0.7918697179,0.0048252882,0.0004781985,0.0011527442,2.69e-07,2.151e-07,-0.0010918292,-0.0003280839,-0.00188966,-0.013830444,-0.0189411448,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.0049253525,-2.0264347745,-5.0229956619,-3.641849506,9.4185621755,0.7566675771,0.0049550226,0.0007838751,0.0014930095,3.17e-07,2.637e-07,-0.0010658501,-0.000358396,-0.0021691758,-0.0124475953,-0.0244891813,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.0900037143,-2.0734363428,-4.7252988321,-4.2834534812,9.6344912078,0.8187979248,0.0053557441,0.0013059442,0.000957579,3.244e-07,1.827e-07,-0.001229213,-0.0003514604,-0.0023671668,-0.0160856089,-0.0216217731,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.0237220069,-1.9782238082,-5.1462161885,-4.106285097,10.597678289,0.8476450402,0.0054327938,0.001146655,0.0007662679,3.453e-07,1.53e-07,-0.0010649764,-0.000364474,-0.0020621969,-0.0139427086,-0.0246632645,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.0500963377,-1.9955453052,-5.0138718731,-4.1701368404,9.8776483115,0.8458203325,0.0056432729,0.0006247826,0.000756897,3.63e-07,2.427e-07,-0.0012270913,-0.0003651395,-0.0021024551,-0.0161669466,-0.0258893361,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.9698916919,-2.004609492,-4.9872341138,-3.8488523154,10.0380002495,0.7509582733,0.0047010199,0.0006179663,0.0015143449,2.731e-07,2.133e-07,-0.0011309251,-0.0003841946,-0.0021444198,-0.0123074681,-0.01960259,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.08572289,-2.0206019632,-4.893798716,-4.3473663989,9.9454114699,0.7910336674,0.0049915082,0.0013892876,0.0011376489,2.876e-07,1.484e-07,-0.0011358797,-0.0003364507,-0.0018531955,-0.0142952551,-0.0199662932,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.8874876558,-1.9397631032,-5.1152209837,-3.923385606,10.112719755,0.7507360435,0.0055386742,0.0014012708,0.0014885621,3.789e-07,2.023e-07,-0.0010214134,-0.0003666285,-0.0021363745,-0.0122485835,-0.0239663867,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.8704302331,-1.9800395319,-4.9925270847,-3.6025704829,9.569532598,0.8130257242,0.0042015568,0.0007121739,0.001024454,2.231e-07,1.187e-07,-0.0007384184,-0.0002551303,-0.0014368259,-0.0090627374,-0.0142490168,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.0328419505,-2.0339853568,-4.8430504869,-4.2698133217,10.2218927374,0.8395144172,0.0047105811,0.0009128853,0.0008347139,2.733e-07,1.503e-07,-0.0009848569,-0.0003554706,-0.0023634404,-0.0129466153,-0.0259632437,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.9255775083,-1.9585727621,-5.1255776557,-3.882040773,10.2937942877,0.8172243734,0.0044878276,0.0011049,0.0009619452,2.282e-07,1.089e-07,-0.0008158998,-0.0002865304,-0.0016787291,-0.0104402971,-0.0196784964,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.9301364784,-1.907951632,-5.2567019535,-4.0348552379,10.5139283311,0.7534264966,0.0059610006,0.0018781906,0.0012987173,3.711e-07,2.028e-07,-0.0009993825,-0.0003919643,-0.0022439761,-0.0128573167,-0.0239585655,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.9736131427,-1.9723026991,-5.0952930654,-4.0026534436,10.206593967,0.7514763185,0.005816889,0.0018020394,0.001380673,3.731e-07,1.832e-07,-0.0011735573,-0.0003585498,-0.0020085922,-0.0145120628,-0.0235212023,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.9517731368,-2.0219316844,-4.9071074162,-3.6949130905,9.6470940524,0.8414449674,0.0043129976,0.0009104452,0.0007576417,1.952e-07,8.6e-08,-0.0008872263,-0.0002733889,-0.0015949477,-0.0104965954,-0.0147983168,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,2.9775347258,-1.9867990681,-4.9596095399,-4.012697982,9.7875446924,0.7911287886,0.0057691139,0.0012363852,0.0011489568,4.034e-07,2.515e-07,-0.0010777504,-0.0003727999,-0.0023139367,-0.0138754107,-0.0254209253,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.1419219073,-2.0799418151,-4.8249493212,-4.2927177288,9.9843589093,0.847878761,0.0047062227,0.0009538078,0.000744582,2.589e-07,1.319e-07,-0.0010368767,-0.0003629313,-0.0018980721,-0.0127624401,-0.0204301414,300,300
3,-2,-5,-4,10,0.8,0.005,0.001,3.0878047713,-2.0591276639,-4.924868105,-4.05521492,9.7755648444,0.8384968058,0.0041311595,0.0006956592,0.0007669262,1.852e-07,1.09e-07,-0.0009820682,-0.0003320992,-0.001988306,-0.010511411,-0.0201163617,300,300
